,Utilisateur,Date,Heure,Action,Attribut
14855,ddaniaupotter,2009-03-09,17:12:07,Afficher le contenu d''un message,IDMSGTEST=1614
14856,ddaniaupotter,2009-03-09,17:12:32,Afficher le contenu d''un message,IDFORUMTEST=10
14857,ddaniaupotter,2009-03-09,17:12:32,Afficher le contenu d''un message,IDMSGTEST=1674
14858,ddaniaupotter,2009-03-09,17:12:47,Afficher le contenu d''un message,IDFORUMTEST=10
14859,ddaniaupotter,2009-03-09,17:12:47,Afficher le contenu d''un message,IDMSGTEST=1677
14860,ddaniaupotter,2009-03-09,17:12:57,Afficher le contenu d''un message,IDFORUMTEST=10
14861,ddaniaupotter,2009-03-09,17:12:57,Afficher le contenu d''un message,IDMSGTEST=1675
14862,ddaniaupotter,2009-03-09,17:13:03,Afficher le contenu d''un message,IDFORUMTEST=10
14863,ddaniaupotter,2009-03-09,17:13:03,Afficher le contenu d''un message,IDMSGTEST=1678
14864,ddaniaupotter,2009-03-09,17:13:11,Afficher le contenu d''un message,IDFORUMTEST=10
14865,ddaniaupotter,2009-03-09,17:13:11,Afficher le contenu d''un message,IDMSGTEST=1702
14866,ddaniaupotter,2009-03-09,17:13:16,Afficher le contenu d''un message,IDFORUMTEST=10
14867,ddaniaupotter,2009-03-09,17:13:16,Afficher le contenu d''un message,IDMSGTEST=1709
14868,gachort,2009-03-09,17:14:48,Afficher une structure (cours/forum),IDFORUMTEST=329
14869,gachort,2009-03-09,17:14:52,Afficher une structure (cours/forum),IDFORUMTEST=329
14870,gachort,2009-03-09,17:14:59,Afficher le contenu d''un message,IDFORUMTEST=329
14871,gachort,2009-03-09,17:14:59,Afficher le contenu d''un message,IDMSGTEST=1710
14872,gachort,2009-03-09,17:15:06,Afficher le contenu d''un message,IDFORUMTEST=329
14873,gachort,2009-03-09,17:15:06,Afficher le contenu d''un message,IDMSGTEST=1711
14874,tdelille,2009-03-09,17:19:03,Connexion,login=tdelille
14875,tdelille,2009-03-09,17:19:04,Afficher une structure (cours/forum),IDFORUMTEST=329
14876,tdelille,2009-03-09,17:19:14,Afficher le contenu d''un message,IDFORUMTEST=329
14877,tdelille,2009-03-09,17:19:14,Afficher le contenu d''un message,IDMSGTEST=1711
14878,tdelille,2009-03-09,17:24:02,Répondre à un message test,IDFORUMTEST=329
14879,tdelille,2009-03-09,17:24:02,Répondre à un message test,IDMSGTEST=1712
14880,tdelille,2009-03-09,17:24:02,Répondre à un message test,IDPARENTTEST=1711
14881,gachort,2009-03-09,17:51:04,Connexion,login=gachort
14882,gachort,2009-03-09,17:51:06,Afficher une structure (cours/forum),IDFORUMTEST=329
14883,gachort,2009-03-09,17:51:12,Afficher le contenu d''un message,IDFORUMTEST=329
14884,gachort,2009-03-09,17:51:12,Afficher le contenu d''un message,IDMSGTEST=1712
14885,mdanet,2009-03-09,20:46:01,Connexion,login=mdanet
14886,mdanet,2009-03-09,20:46:01,Afficher une structure (cours/forum),IDFORUMTEST=337
14887,mdanet,2009-03-09,20:46:05,Afficher le contenu d''un message,IDFORUMTEST=337
14888,mdanet,2009-03-09,20:46:05,Afficher le contenu d''un message,IDMSGTEST=1706
14889,mdanet,2009-03-09,20:46:12,Afficher le contenu d''un message,IDFORUMTEST=337
14890,mdanet,2009-03-09,20:46:12,Afficher le contenu d''un message,IDMSGTEST=1707
14891,mdanet,2009-03-09,20:46:56,Répondre à un message test,IDFORUMTEST=337
14892,mdanet,2009-03-09,20:46:56,Répondre à un message test,IDMSGTEST=1713
14893,mdanet,2009-03-09,20:46:56,Répondre à un message test,IDPARENTTEST=1707
14894,mdanet,2009-03-09,20:47:02,Afficher une structure (cours/forum),IDFORUMTEST=337
14895,tdelille,2009-03-10,00:28:08,Connexion,login=tdelille
14896,tdelille,2009-03-10,00:28:10,Afficher une structure (cours/forum),IDFORUMTEST=329
14897,tdelille,2009-03-10,00:29:31,Poster un nouveau message test,IDFORUMTEST=329
14898,tdelille,2009-03-10,00:29:31,Poster un nouveau message test,IDMSGTEST=1714
14899,gachort,2009-03-10,01:14:51,Connexion,login=gachort
14900,gachort,2009-03-10,01:14:54,Afficher une structure (cours/forum),IDFORUMTEST=329
14901,gachort,2009-03-10,01:15:01,Afficher le contenu d''un message,IDFORUMTEST=329
14902,gachort,2009-03-10,01:15:01,Afficher le contenu d''un message,IDMSGTEST=1714
14903,gachort,2009-03-10,01:21:17,Répondre à un message test,IDFORUMTEST=329
14904,gachort,2009-03-10,01:21:17,Répondre à un message test,IDMSGTEST=1715
14905,gachort,2009-03-10,01:21:17,Répondre à un message test,IDPARENTTEST=1714
14906,gachort,2009-03-10,01:21:17,Citer un message,IDFORUMTEST=329
14907,gachort,2009-03-10,01:21:17,Citer un message,IDMSGTEST=1714
14908,tdelille,2009-03-10,01:31:45,Connexion,login=tdelille
14909,tdelille,2009-03-10,01:31:47,Afficher une structure (cours/forum),IDFORUMTEST=329
14910,tdelille,2009-03-10,01:31:54,Afficher le contenu d''un message,IDFORUMTEST=329
14911,tdelille,2009-03-10,01:31:54,Afficher le contenu d''un message,IDMSGTEST=1715
14912,tdelille,2009-03-10,01:39:16,Afficher une structure (cours/forum),IDFORUMTEST=329
14913,tdelille,2009-03-10,01:39:22,Afficher le contenu d''un message,IDFORUMTEST=329
14914,tdelille,2009-03-10,01:39:22,Afficher le contenu d''un message,IDMSGTEST=1715
14915,tdelille,2009-03-10,01:42:23,Répondre à un message test,IDFORUMTEST=329
14916,tdelille,2009-03-10,01:42:23,Répondre à un message test,IDMSGTEST=1716
14917,tdelille,2009-03-10,01:42:23,Répondre à un message test,IDPARENTTEST=1715
14918,tdelille,2009-03-10,01:42:23,Citer un message,IDFORUMTEST=329
14919,tdelille,2009-03-10,01:42:23,Citer un message,IDMSGTEST=1715
14920,ddaniaupotter,2009-03-10,03:35:15,Connexion,login=ddaniaupotter
14921,ddaniaupotter,2009-03-10,03:35:18,Afficher une structure (cours/forum),IDFORUMTEST=329
14922,ddaniaupotter,2009-03-10,03:35:29,Afficher le contenu d''un message,IDFORUMTEST=329
14923,ddaniaupotter,2009-03-10,03:35:29,Afficher le contenu d''un message,IDMSGTEST=1712
14924,ddaniaupotter,2009-03-10,03:37:05,Afficher le contenu d''un message,IDFORUMTEST=329
14925,ddaniaupotter,2009-03-10,03:37:05,Afficher le contenu d''un message,IDMSGTEST=1714
14926,mmay,2009-03-10,03:41:01,Connexion,login=mmay
14927,mmay,2009-03-10,03:41:01,Afficher une structure (cours/forum),IDFORUMTEST=337
14928,mmay,2009-03-10,03:41:03,Afficher le contenu d''un message,IDFORUMTEST=337
14929,mmay,2009-03-10,03:41:03,Afficher le contenu d''un message,IDMSGTEST=1713
14930,ddaniaupotter,2009-03-10,03:46:08,Afficher le contenu d''un message,IDFORUMTEST=329
14931,ddaniaupotter,2009-03-10,03:46:08,Afficher le contenu d''un message,IDMSGTEST=1715
14932,ddaniaupotter,2009-03-10,03:46:17,Afficher le contenu d''un message,IDFORUMTEST=329
14933,ddaniaupotter,2009-03-10,03:46:17,Afficher le contenu d''un message,IDMSGTEST=1716
14934,ddaniaupotter,2009-03-10,03:54:09,Répondre à un message test,IDFORUMTEST=329
14935,ddaniaupotter,2009-03-10,03:54:09,Répondre à un message test,IDMSGTEST=1717
14936,ddaniaupotter,2009-03-10,03:54:09,Répondre à un message test,IDPARENTTEST=1716
14937,jvasseur,2009-03-10,06:05:28,Connexion,login=jvasseur
14938,jvasseur,2009-03-10,06:05:29,Afficher une structure (cours/forum),IDFORUMTEST=9
14939,jvasseur,2009-03-10,06:05:39,Afficher le contenu d''un message,IDFORUMTEST=9
14940,jvasseur,2009-03-10,06:05:39,Afficher le contenu d''un message,IDMSGTEST=1705
14941,jvasseur,2009-03-10,06:08:30,Afficher une structure (cours/forum),IDFORUMTEST=337
14942,jvasseur,2009-03-10,06:08:38,Afficher le contenu d''un message,IDFORUMTEST=337
14943,jvasseur,2009-03-10,06:08:38,Afficher le contenu d''un message,IDMSGTEST=1706
14944,jvasseur,2009-03-10,06:08:55,Afficher le contenu d''un message,IDFORUMTEST=337
14945,jvasseur,2009-03-10,06:08:55,Afficher le contenu d''un message,IDMSGTEST=1707
14946,jvasseur,2009-03-10,06:09:01,Afficher le contenu d''un message,IDFORUMTEST=337
14947,jvasseur,2009-03-10,06:09:01,Afficher le contenu d''un message,IDMSGTEST=1713
14948,jvasseur,2009-03-10,06:13:19,Répondre à un message test,IDFORUMTEST=337
14949,jvasseur,2009-03-10,06:13:19,Répondre à un message test,IDMSGTEST=1718
14950,jvasseur,2009-03-10,06:13:19,Répondre à un message test,IDPARENTTEST=1713
14951,jvasseur,2009-03-10,06:13:28,Afficher une structure (cours/forum),IDFORUMTEST=339
14952,jvasseur,2009-03-10,06:13:36,Afficher une structure (cours/forum),IDFORUMTEST=340
14953,jvasseur,2009-03-10,06:13:48,Afficher une structure (cours/forum),IDFORUMTEST=341
14954,mwollenburger,2009-03-10,07:01:57,Connexion,login=mwollenburger
14955,mwollenburger,2009-03-10,07:01:58,Afficher une structure (cours/forum),IDFORUMTEST=331
14956,mwollenburger,2009-03-10,07:02:13,Afficher une structure (cours/forum),IDFORUMTEST=329
14957,mwollenburger,2009-03-10,07:02:32,Afficher le contenu d''un message,IDFORUMTEST=329
14958,mwollenburger,2009-03-10,07:02:32,Afficher le contenu d''un message,IDMSGTEST=1711
14959,mwollenburger,2009-03-10,07:04:34,Afficher le contenu d''un message,IDFORUMTEST=329
14960,mwollenburger,2009-03-10,07:04:34,Afficher le contenu d''un message,IDMSGTEST=1710
14961,mwollenburger,2009-03-10,07:04:46,Afficher le contenu d''un message,IDFORUMTEST=329
14962,mwollenburger,2009-03-10,07:04:46,Afficher le contenu d''un message,IDMSGTEST=1693
14963,mwollenburger,2009-03-10,07:05:14,Afficher le contenu d''un message,IDFORUMTEST=329
14964,mwollenburger,2009-03-10,07:05:14,Afficher le contenu d''un message,IDMSGTEST=1710
14965,mwollenburger,2009-03-10,07:05:29,Afficher le contenu d''un message,IDFORUMTEST=329
14966,mwollenburger,2009-03-10,07:05:29,Afficher le contenu d''un message,IDMSGTEST=1712
14967,mmay,2009-03-10,07:07:36,Connexion,login=mmay
14968,mmay,2009-03-10,07:07:36,Afficher une structure (cours/forum),IDFORUMTEST=337
14969,mmay,2009-03-10,07:07:41,Afficher le contenu d''un message,IDFORUMTEST=337
14970,mmay,2009-03-10,07:07:41,Afficher le contenu d''un message,IDMSGTEST=1718
14971,mmay,2009-03-10,07:07:50,Afficher une structure (cours/forum),IDFORUMTEST=9
14972,mwollenburger,2009-03-10,07:12:46,Répondre à un message test,IDFORUMTEST=329
14973,mwollenburger,2009-03-10,07:12:46,Répondre à un message test,IDMSGTEST=1719
14974,mwollenburger,2009-03-10,07:12:46,Répondre à un message test,IDPARENTTEST=1712
14975,mwollenburger,2009-03-10,07:13:09,Afficher le fil de discussion,IDFORUMTEST=329
14976,mwollenburger,2009-03-10,07:13:09,Afficher le fil de discussion,IDMSGTEST=1714
14977,mwollenburger,2009-03-10,07:16:34,Afficher une structure (cours/forum),IDFORUMTEST=353
14978,mwollenburger,2009-03-10,07:25:25,Connexion,login=mwollenburger
14979,mwollenburger,2009-03-10,07:25:25,Afficher une structure (cours/forum),IDFORUMTEST=353
14980,tdelille,2009-03-10,08:19:40,Connexion,login=tdelille
14981,tdelille,2009-03-10,08:19:42,Afficher une structure (cours/forum),IDFORUMTEST=329
14982,tdelille,2009-03-10,08:19:50,Afficher le contenu d''un message,IDFORUMTEST=329
14983,tdelille,2009-03-10,08:19:50,Afficher le contenu d''un message,IDMSGTEST=1719
14984,tdelille,2009-03-10,08:20:11,Afficher le contenu d''un message,IDFORUMTEST=329
14985,tdelille,2009-03-10,08:20:11,Afficher le contenu d''un message,IDMSGTEST=1717
14986,cevanen,2009-03-10,09:19:54,Connexion,login=cevanen
14987,cevanen,2009-03-10,09:19:54,Afficher une structure (cours/forum),IDFORUMTEST=13
14988,psalam,2009-03-10,11:02:35,Connexion,login=psalam
14989,psalam,2009-03-10,11:02:36,Afficher une structure (cours/forum),IDFORUMTEST=13
14990,psalam,2009-03-10,11:02:49,Afficher une structure (cours/forum),IDFORUMTEST=335
14991,psalam,2009-03-10,11:03:02,Afficher une structure (cours/forum),IDFORUMTEST=359
14992,fdarriet,2009-03-10,11:11:09,Connexion,login=fdarriet
14993,fdarriet,2009-03-10,11:11:10,Afficher une structure (cours/forum),IDFORUMTEST=9
14994,fdarriet,2009-03-10,11:11:23,Afficher le contenu d''un message,IDFORUMTEST=9
14995,fdarriet,2009-03-10,11:11:23,Afficher le contenu d''un message,IDMSGTEST=1705
14996,fdarriet,2009-03-10,11:11:47,Afficher une structure (cours/forum),IDFORUMTEST=337
14997,fdarriet,2009-03-10,11:11:50,Afficher le contenu d''un message,IDFORUMTEST=337
14998,fdarriet,2009-03-10,11:11:50,Afficher le contenu d''un message,IDMSGTEST=1707
14999,fdarriet,2009-03-10,11:11:55,Afficher le contenu d''un message,IDFORUMTEST=337
15000,fdarriet,2009-03-10,11:11:55,Afficher le contenu d''un message,IDMSGTEST=1713
15001,fdarriet,2009-03-10,11:12:01,Afficher le contenu d''un message,IDFORUMTEST=337
15002,fdarriet,2009-03-10,11:12:01,Afficher le contenu d''un message,IDMSGTEST=1718
15003,fdarriet,2009-03-10,11:12:27,Afficher le contenu d''un message,IDFORUMTEST=337
15004,fdarriet,2009-03-10,11:12:27,Afficher le contenu d''un message,IDMSGTEST=1706
15005,fdarriet,2009-03-10,11:12:40,Afficher le contenu d''un message,IDFORUMTEST=337
15006,fdarriet,2009-03-10,11:12:40,Afficher le contenu d''un message,IDMSGTEST=1707
15007,fdarriet,2009-03-10,11:12:47,Afficher le contenu d''un message,IDFORUMTEST=337
15008,fdarriet,2009-03-10,11:12:47,Afficher le contenu d''un message,IDMSGTEST=1713
15009,fdarriet,2009-03-10,11:12:55,Afficher le contenu d''un message,IDFORUMTEST=337
15010,fdarriet,2009-03-10,11:12:55,Afficher le contenu d''un message,IDMSGTEST=1718
15011,fdarriet,2009-03-10,11:13:04,Afficher une structure (cours/forum),IDFORUMTEST=339
15012,fdarriet,2009-03-10,11:13:11,Afficher une structure (cours/forum),IDFORUMTEST=340
15013,fdarriet,2009-03-10,11:13:15,Afficher une structure (cours/forum),IDFORUMTEST=341
15014,tdelille,2009-03-10,11:56:46,Connexion,login=tdelille
15015,tdelille,2009-03-10,11:56:46,Afficher une structure (cours/forum),IDFORUMTEST=14
15016,tdelille,2009-03-10,11:56:51,Afficher une structure (cours/forum),IDFORUMTEST=332
15017,adebeuckelaere,2009-03-10,12:26:54,Connexion,login=adebeuckelaere
15018,adebeuckelaere,2009-03-10,12:26:55,Afficher une structure (cours/forum),IDFORUMTEST=359
15019,adebeuckelaere,2009-03-10,12:27:05,Afficher le contenu d''un message,IDFORUMTEST=359
15020,adebeuckelaere,2009-03-10,12:27:05,Afficher le contenu d''un message,IDMSGTEST=1627
15021,adebeuckelaere,2009-03-10,12:27:17,Afficher le contenu d''un message,IDFORUMTEST=359
15022,adebeuckelaere,2009-03-10,12:27:17,Afficher le contenu d''un message,IDMSGTEST=1673
15023,adebeuckelaere,2009-03-10,12:27:26,Afficher le contenu d''un message,IDFORUMTEST=359
15024,adebeuckelaere,2009-03-10,12:27:26,Afficher le contenu d''un message,IDMSGTEST=1627
15025,adebeuckelaere,2009-03-10,12:31:43,Répondre à un message test,IDFORUMTEST=359
15026,adebeuckelaere,2009-03-10,12:31:43,Répondre à un message test,IDMSGTEST=1720
15027,adebeuckelaere,2009-03-10,12:31:43,Répondre à un message test,IDPARENTTEST=1627
15028,adebeuckelaere,2009-03-10,12:31:52,Afficher une structure (cours/forum),IDFORUMTEST=335
15029,adebeuckelaere,2009-03-10,12:31:55,Afficher une structure (cours/forum),IDFORUMTEST=13
15030,adebeuckelaere,2009-03-10,12:31:57,Afficher le contenu d''un message,IDFORUMTEST=13
15031,adebeuckelaere,2009-03-10,12:31:57,Afficher le contenu d''un message,IDMSGTEST=1626
15032,adebeuckelaere,2009-03-10,12:32:58,Afficher une structure (cours/forum),IDFORUMTEST=358
15033,adebeuckelaere,2009-03-10,12:33:03,Afficher une structure (cours/forum),IDFORUMTEST=360
15034,tdelille,2009-03-10,12:55:29,Connexion,login=tdelille
15035,tdelille,2009-03-10,12:55:30,Afficher une structure (cours/forum),IDFORUMTEST=355
15036,tdelille,2009-03-10,12:56:19,Afficher le contenu d''un message,IDFORUMTEST=355
15037,tdelille,2009-03-10,12:56:19,Afficher le contenu d''un message,IDMSGTEST=1450
15038,tdelille,2009-03-10,12:56:44,Afficher une structure (cours/forum),IDFORUMTEST=355
15039,tdelille,2009-03-10,12:56:48,Afficher le contenu d''un message,IDFORUMTEST=355
15040,tdelille,2009-03-10,12:56:48,Afficher le contenu d''un message,IDMSGTEST=1446
15041,tdelille,2009-03-10,12:57:46,Afficher une structure (cours/forum),IDFORUMTEST=332
15042,tdelille,2009-03-10,12:57:58,Afficher le contenu d''un message,IDFORUMTEST=332
15043,tdelille,2009-03-10,12:57:58,Afficher le contenu d''un message,IDMSGTEST=1700
15044,tdelille,2009-03-10,12:58:16,Afficher le contenu d''un message,IDFORUMTEST=332
15045,tdelille,2009-03-10,12:58:16,Afficher le contenu d''un message,IDMSGTEST=1691
15046,tdelille,2009-03-10,12:58:27,Afficher le contenu d''un message,IDFORUMTEST=332
15047,tdelille,2009-03-10,12:58:27,Afficher le contenu d''un message,IDMSGTEST=1690
15048,tdelille,2009-03-10,12:58:35,Afficher le contenu d''un message,IDFORUMTEST=332
15049,tdelille,2009-03-10,12:58:35,Afficher le contenu d''un message,IDMSGTEST=1689
15050,tdelille,2009-03-10,10:58:24,Bouger la scrollbar en bas,IDFORUMTEST=332
15051,tdelille,2009-03-10,10:58:24,Bouger la scrollbar en bas,IDMSGTEST=1689
15052,tdelille,2009-03-10,10:58:24,Bouger la scrollbar en bas,ScrollVertical
15053,tdelille,2009-03-10,10:58:25,Bouger la scrollbar en bas,IDFORUMTEST=332
15054,tdelille,2009-03-10,10:58:25,Bouger la scrollbar en bas,IDMSGTEST=1689
15055,tdelille,2009-03-10,10:58:25,Bouger la scrollbar en bas,ScrollVertical
15056,tdelille,2009-03-10,12:58:48,Afficher le contenu d''un message,IDFORUMTEST=332
15057,tdelille,2009-03-10,12:58:48,Afficher le contenu d''un message,IDMSGTEST=1688
15058,tdelille,2009-03-10,12:58:53,Afficher le contenu d''un message,IDFORUMTEST=332
15059,tdelille,2009-03-10,12:58:53,Afficher le contenu d''un message,IDMSGTEST=1687
15060,tdelille,2009-03-10,12:59:06,Afficher le contenu d''un message,IDFORUMTEST=332
15061,tdelille,2009-03-10,12:59:06,Afficher le contenu d''un message,IDMSGTEST=1679
15062,tdelille,2009-03-10,13:01:32,Afficher une structure (cours/forum),IDFORUMTEST=344
15063,tdelille,2009-03-10,13:03:41,Poster un nouveau message test,IDFORUMTEST=344
15064,tdelille,2009-03-10,13:03:41,Poster un nouveau message test,IDMSGTEST=1721
15065,mmay,2009-03-10,13:05:10,Connexion,login=mmay
15066,mmay,2009-03-10,13:05:10,Afficher une structure (cours/forum),IDFORUMTEST=344
15067,mmay,2009-03-10,13:05:13,Afficher le contenu d''un message,IDFORUMTEST=344
15068,mmay,2009-03-10,13:05:13,Afficher le contenu d''un message,IDMSGTEST=1721
15069,mmay,2009-03-10,13:05:25,Afficher une structure (cours/forum),IDFORUMTEST=343
15070,cevanen,2009-03-10,13:44:08,Connexion,login=cevanen
15071,cevanen,2009-03-10,13:44:09,Afficher une structure (cours/forum),IDFORUMTEST=359
15072,cevanen,2009-03-10,13:48:30,Afficher le contenu d''un message,IDFORUMTEST=359
15073,cevanen,2009-03-10,13:48:30,Afficher le contenu d''un message,IDMSGTEST=1673
15074,cevanen,2009-03-10,14:00:07,Poster un nouveau message test,IDFORUMTEST=359
15075,cevanen,2009-03-10,14:00:07,Poster un nouveau message test,IDMSGTEST=1722
15076,gachort,2009-03-10,14:08:57,Connexion,login=gachort
15077,gachort,2009-03-10,14:09:00,Afficher une structure (cours/forum),IDFORUMTEST=329
15078,gachort,2009-03-10,14:10:31,Afficher le contenu d''un message,IDFORUMTEST=329
15079,gachort,2009-03-10,14:10:31,Afficher le contenu d''un message,IDMSGTEST=1719
15080,gachort,2009-03-10,14:10:41,Afficher le contenu d''un message,IDFORUMTEST=329
15081,gachort,2009-03-10,14:10:41,Afficher le contenu d''un message,IDMSGTEST=1716
15082,gachort,2009-03-10,14:10:59,Afficher le contenu d''un message,IDFORUMTEST=329
15083,gachort,2009-03-10,14:10:59,Afficher le contenu d''un message,IDMSGTEST=1717
15084,gachort,2009-03-10,14:11:08,Afficher le contenu d''un message,IDFORUMTEST=329
15085,gachort,2009-03-10,14:11:08,Afficher le contenu d''un message,IDMSGTEST=1716
15086,gachort,2009-03-10,14:11:33,Afficher une structure (cours/forum),IDFORUMTEST=331
15087,gachort,2009-03-10,14:11:46,Afficher une structure (cours/forum),IDFORUMTEST=332
15088,gachort,2009-03-10,14:11:54,Afficher une structure (cours/forum),IDFORUMTEST=14
15089,gachort,2009-03-10,14:12:03,Afficher une structure (cours/forum),IDFORUMTEST=343
15090,gachort,2009-03-10,14:12:10,Afficher une structure (cours/forum),IDFORUMTEST=344
15091,gachort,2009-03-10,14:12:12,Afficher le contenu d''un message,IDFORUMTEST=344
